ID	Symbol	Type
Slc38a1	ENSMUSG00000023169	Slc38a1	Gene Expression
Slc38a2	ENSMUSG00000022462	Slc38a2	Gene Expression
Gm38144	ENSMUSG00000102385	Gm38144	Gene Expression
Gm8888	ENSMUSG00000095638	Gm8888	Gene Expression
Rpl10a-ps3	ENSMUSG00000116202	Rpl10a-ps3	Gene Expression
Slc38a4	ENSMUSG00000022464	Slc38a4	Gene Expression
Gm32885	ENSMUSG00000116295	Gm32885	Gene Expression
Amigo2	ENSMUSG00000048218	Amigo2	Gene Expression
Pced1b	ENSMUSG00000044250	Pced1b	Gene Expression
Gm4383	ENSMUSG00000116291	Gm4383	Gene Expression
Rpap3	ENSMUSG00000022466	Rpap3	Gene Expression
Endou	ENSMUSG00000022468	Endou	Gene Expression
Rapgef3	ENSMUSG00000022469	Rapgef3	Gene Expression
Rapgef3os2	ENSMUSG00000087397	Rapgef3os2	Gene Expression
Slc48a1	ENSMUSG00000081534	Slc48a1	Gene Expression
Hdac7	ENSMUSG00000022475	Hdac7	Gene Expression
Vdr	ENSMUSG00000022479	Vdr	Gene Expression
Tmem106c	ENSMUSG00000052369	Tmem106c	Gene Expression
Col2a1	ENSMUSG00000022483	Col2a1	Gene Expression
Senp1	ENSMUSG00000033075	Senp1	Gene Expression
Pfkm	ENSMUSG00000033065	Pfkm	Gene Expression
Gm26513	ENSMUSG00000097150	Gm26513	Gene Expression
Asb8	ENSMUSG00000048175	Asb8	Gene Expression
Ccdc184	ENSMUSG00000029875	Ccdc184	Gene Expression
Olfr288	ENSMUSG00000075427	Olfr288	Gene Expression
Olfr286	ENSMUSG00000059460	Olfr286	Gene Expression
H1fnt	ENSMUSG00000048077	H1fnt	Gene Expression
Zfp641	ENSMUSG00000022987	Zfp641	Gene Expression
Olfr285	ENSMUSG00000062037	Olfr285	Gene Expression
Olfr283	ENSMUSG00000056184	Olfr283	Gene Expression
1700031M16Rik	ENSMUSG00000099353	1700031M16Rik	Gene Expression
Olfr282	ENSMUSG00000063780	Olfr282	Gene Expression
Gm6979	ENSMUSG00000115964	Gm6979	Gene Expression
OR5BS1P	ENSMUSG00000108728	OR5BS1P	Gene Expression
Lalba	ENSMUSG00000022991	Lalba	Gene Expression
Olfr279	ENSMUSG00000054036	Olfr279	Gene Expression
Kansl2	ENSMUSG00000022992	Kansl2	Gene Expression
Snora34	ENSMUSG00000065336	Snora34	Gene Expression
Snora2b	ENSMUSG00000065939	Snora2b	Gene Expression
Ccnt1	ENSMUSG00000011960	Ccnt1	Gene Expression
9330020H09Rik	ENSMUSG00000091050	9330020H09Rik	Gene Expression
4930415O20Rik	ENSMUSG00000022993	4930415O20Rik	Gene Expression
Adcy6	ENSMUSG00000022994	Adcy6	Gene Expression
Cacnb3	ENSMUSG00000003352	Cacnb3	Gene Expression
Ddx23	ENSMUSG00000003360	Ddx23	Gene Expression
Rnd1	ENSMUSG00000054855	Rnd1	Gene Expression
Gm34152	ENSMUSG00000116482	Gm34152	Gene Expression
Ccdc65	ENSMUSG00000003354	Ccdc65	Gene Expression
Fkbp11	ENSMUSG00000003355	Fkbp11	Gene Expression
Arf3	ENSMUSG00000051853	Arf3	Gene Expression
Wnt10b	ENSMUSG00000022996	Wnt10b	Gene Expression
Wnt1	ENSMUSG00000022997	Wnt1	Gene Expression
B130046B21Rik	ENSMUSG00000097414	B130046B21Rik	Gene Expression
Prkag1	ENSMUSG00000067713	Prkag1	Gene Expression
Kmt2d	ENSMUSG00000048154	Kmt2d	Gene Expression
5730414N17Rik	ENSMUSG00000116506	5730414N17Rik	Gene Expression
Rhebl1	ENSMUSG00000023755	Rhebl1	Gene Expression
Dhh	ENSMUSG00000023000	Dhh	Gene Expression
Gm49442	ENSMUSG00000116033	Gm49442	Gene Expression
Lmbr1l	ENSMUSG00000022999	Lmbr1l	Gene Expression
Tuba1b	ENSMUSG00000023004	Tuba1b	Gene Expression
Gm41396	ENSMUSG00000116223	Gm41396	Gene Expression
Gm49449	ENSMUSG00000116494	Gm49449	Gene Expression
Tuba1a	ENSMUSG00000072235	Tuba1a	Gene Expression
4930578M01Rik	ENSMUSG00000097587	4930578M01Rik	Gene Expression
Gm8973	ENSMUSG00000064081	Gm8973	Gene Expression
Tuba1c	ENSMUSG00000043091	Tuba1c	Gene Expression
Prph	ENSMUSG00000023484	Prph	Gene Expression
Gm34284	ENSMUSG00000116371	Gm34284	Gene Expression
Troap	ENSMUSG00000032783	Troap	Gene Expression
C1ql4	ENSMUSG00000001076	C1ql4	Gene Expression
Dnajc22	ENSMUSG00000038009	Dnajc22	Gene Expression
Spats2	ENSMUSG00000051934	Spats2	Gene Expression
Kcnh3	ENSMUSG00000037579	Kcnh3	Gene Expression
Mcrs1	ENSMUSG00000037570	Mcrs1	Gene Expression
1700120C14Rik	ENSMUSG00000100599	1700120C14Rik	Gene Expression
Gm49458	ENSMUSG00000116241	Gm49458	Gene Expression
Fam186b	ENSMUSG00000078907	Fam186b	Gene Expression
Prpf40b	ENSMUSG00000023007	Prpf40b	Gene Expression
Fmnl3	ENSMUSG00000023008	Fmnl3	Gene Expression
Gm49478	ENSMUSG00000115877	Gm49478	Gene Expression
Gm22951	ENSMUSG00000095635	Gm22951	Gene Expression
Tmbim6	ENSMUSG00000023010	Tmbim6	Gene Expression
Nckap5l	ENSMUSG00000023009	Nckap5l	Gene Expression
Nckap5los	ENSMUSG00000089968	Nckap5los	Gene Expression
Gm49484	ENSMUSG00000116249	Gm49484	Gene Expression
Bcdin3d	ENSMUSG00000037525	Bcdin3d	Gene Expression
Gm49485	ENSMUSG00000115863	Gm49485	Gene Expression
Faim2	ENSMUSG00000023011	Faim2	Gene Expression
Aqp2	ENSMUSG00000023013	Aqp2	Gene Expression
Aqp5	ENSMUSG00000044217	Aqp5	Gene Expression
Aqp6	ENSMUSG00000043144	Aqp6	Gene Expression
Racgap1	ENSMUSG00000023015	Racgap1	Gene Expression
Asic1	ENSMUSG00000023017	Asic1	Gene Expression
Smarcd1	ENSMUSG00000023018	Smarcd1	Gene Expression
Gm17349	ENSMUSG00000091604	Gm17349	Gene Expression
Gm34939	ENSMUSG00000116250	Gm34939	Gene Expression
Gm17241	ENSMUSG00000115938	Gm17241	Gene Expression
Gm16537	ENSMUSG00000089671	Gm16537	Gene Expression
Gpd1	ENSMUSG00000023019	Gpd1	Gene Expression
Cox14	ENSMUSG00000023020	Cox14	Gene Expression
Cers5	ENSMUSG00000023021	Cers5	Gene Expression
Gm17058	ENSMUSG00000090406	Gm17058	Gene Expression
Lima1	ENSMUSG00000023022	Lima1	Gene Expression
Gm4468	ENSMUSG00000092014	Gm4468	Gene Expression
Gm49494	ENSMUSG00000116518	Gm49494	Gene Expression
Gm18095	ENSMUSG00000115856	Gm18095	Gene Expression
Gm18890	ENSMUSG00000116478	Gm18890	Gene Expression
Uqcrh-ps1	ENSMUSG00000037438	Uqcrh-ps1	Gene Expression
Gm49495	ENSMUSG00000116141	Gm49495	Gene Expression
Gm20564	ENSMUSG00000116255	Gm20564	Gene Expression
Fam186a	ENSMUSG00000045350	Fam186a	Gene Expression
Gm21917	ENSMUSG00000096111	Gm21917	Gene Expression
Gm23133	ENSMUSG00000077443	Gm23133	Gene Expression
Larp4	ENSMUSG00000023025	Larp4	Gene Expression
2310068J16Rik	ENSMUSG00000100084	2310068J16Rik	Gene Expression
Dip2b	ENSMUSG00000023026	Dip2b	Gene Expression
4930478M13Rik	ENSMUSG00000116311	4930478M13Rik	Gene Expression
Atf1	ENSMUSG00000023027	Atf1	Gene Expression
Tmprss12	ENSMUSG00000045631	Tmprss12	Gene Expression
Gm33666	ENSMUSG00000116182	Gm33666	Gene Expression
Mettl7a1	ENSMUSG00000054619	Mettl7a1	Gene Expression
Mettl7a3	ENSMUSG00000058057	Mettl7a3	Gene Expression
Methig1	ENSMUSG00000093789	Methig1	Gene Expression
Mettl7a2	ENSMUSG00000056487	Mettl7a2	Gene Expression
Slc11a2	ENSMUSG00000023030	Slc11a2	Gene Expression
Gm5475	ENSMUSG00000087444	Gm5475	Gene Expression
5330439K02Rik	ENSMUSG00000097827	5330439K02Rik	Gene Expression
Letmd1	ENSMUSG00000037353	Letmd1	Gene Expression
Csrnp2	ENSMUSG00000044636	Csrnp2	Gene Expression
Tfcp2	ENSMUSG00000009733	Tfcp2	Gene Expression
Pou6f1	ENSMUSG00000009739	Pou6f1	Gene Expression
Gm27209	ENSMUSG00000098620	Gm27209	Gene Expression
Gm49492	ENSMUSG00000116180	Gm49492	Gene Expression
1110013H19Rik	ENSMUSG00000116164	1110013H19Rik	Gene Expression
C330013E15Rik	ENSMUSG00000097093	C330013E15Rik	Gene Expression
Dazap2	ENSMUSG00000000346	Dazap2	Gene Expression
Smagp	ENSMUSG00000053559	Smagp	Gene Expression
Bin2	ENSMUSG00000098112	Bin2	Gene Expression
Cela1	ENSMUSG00000023031	Cela1	Gene Expression
Galnt6	ENSMUSG00000037280	Galnt6	Gene Expression
Galnt6os	ENSMUSG00000090062	Galnt6os	Gene Expression
I730030J21Rik	ENSMUSG00000116504	I730030J21Rik	Gene Expression
Slc4a8	ENSMUSG00000023032	Slc4a8	Gene Expression
Gm35569	ENSMUSG00000115912	Gm35569	Gene Expression
Scn8a	ENSMUSG00000023033	Scn8a	Gene Expression
Gm47841	ENSMUSG00000113558	Gm47841	Gene Expression
Fignl2	ENSMUSG00000095440	Fignl2	Gene Expression
Ankrd33	ENSMUSG00000047034	Ankrd33	Gene Expression
Acvrl1	ENSMUSG00000000530	Acvrl1	Gene Expression
Acvr1b	ENSMUSG00000000532	Acvr1b	Gene Expression
A330009N23Rik	ENSMUSG00000097915	A330009N23Rik	Gene Expression
AU021063	ENSMUSG00000115944	AU021063	Gene Expression
Grasp	ENSMUSG00000000531	Grasp	Gene Expression
Nr4a1	ENSMUSG00000023034	Nr4a1	Gene Expression
Atg101	ENSMUSG00000037204	Atg101	Gene Expression
6030408B16Rik	ENSMUSG00000075408	6030408B16Rik	Gene Expression
Gm49499	ENSMUSG00000116395	Gm49499	Gene Expression
Gm35853	ENSMUSG00000116114	Gm35853	Gene Expression
Krt80	ENSMUSG00000037185	Krt80	Gene Expression
Krt7	ENSMUSG00000023039	Krt7	Gene Expression
Krt88	ENSMUSG00000063971	Krt88	Gene Expression
Krt81	ENSMUSG00000067615	Krt81	Gene Expression
Krt86	ENSMUSG00000067614	Krt86	Gene Expression
Gm49425	ENSMUSG00000116336	Gm49425	Gene Expression
Krt84	ENSMUSG00000044294	Krt84	Gene Expression
Krt82	ENSMUSG00000049548	Krt82	Gene Expression
Krt75	ENSMUSG00000022986	Krt75	Gene Expression
Gm5477	ENSMUSG00000116129	Gm5477	Gene Expression
Krt6b	ENSMUSG00000023041	Krt6b	Gene Expression
Krt6a	ENSMUSG00000058354	Krt6a	Gene Expression
Gm49428	ENSMUSG00000116132	Gm49428	Gene Expression
Krt74	ENSMUSG00000067596	Krt74	Gene Expression
Krt73	ENSMUSG00000063661	Krt73	Gene Expression
Krt1	ENSMUSG00000046834	Krt1	Gene Expression
Krt77	ENSMUSG00000067594	Krt77	Gene Expression
Krt76	ENSMUSG00000075402	Krt76	Gene Expression
Krt79	ENSMUSG00000061397	Krt79	Gene Expression
Krt78	ENSMUSG00000050463	Krt78	Gene Expression
Krt8	ENSMUSG00000049382	Krt8	Gene Expression
Gm36026	ENSMUSG00000116010	Gm36026	Gene Expression
Krt18	ENSMUSG00000023043	Krt18	Gene Expression
Eif4b	ENSMUSG00000058655	Eif4b	Gene Expression
Tns2	ENSMUSG00000037003	Tns2	Gene Expression
Spryd3	ENSMUSG00000036966	Spryd3	Gene Expression
Igfbp6	ENSMUSG00000023046	Igfbp6	Gene Expression
Soat2	ENSMUSG00000023045	Soat2	Gene Expression
Csad	ENSMUSG00000023044	Csad	Gene Expression
Zfp740	ENSMUSG00000046897	Zfp740	Gene Expression
Itgb7	ENSMUSG00000001281	Itgb7	Gene Expression
Rarg	ENSMUSG00000001288	Rarg	Gene Expression
Gm9918	ENSMUSG00000097050	Gm9918	Gene Expression
Mfsd5	ENSMUSG00000045665	Mfsd5	Gene Expression
Gm49479	ENSMUSG00000116091	Gm49479	Gene Expression
Espl1	ENSMUSG00000058290	Espl1	Gene Expression
Gm49480	ENSMUSG00000116183	Gm49480	Gene Expression
Pfdn5	ENSMUSG00000001289	Pfdn5	Gene Expression
Myg1	ENSMUSG00000001285	Myg1	Gene Expression
Aaas	ENSMUSG00000036678	Aaas	Gene Expression
Gm36246	ENSMUSG00000116402	Gm36246	Gene Expression
Sp7	ENSMUSG00000060284	Sp7	Gene Expression
Sp1	ENSMUSG00000001280	Sp1	Gene Expression
Amhr2	ENSMUSG00000023047	Amhr2	Gene Expression
Gm26518	ENSMUSG00000097234	Gm26518	Gene Expression
Prr13	ENSMUSG00000023048	Prr13	Gene Expression
Pcbp2	ENSMUSG00000056851	Pcbp2	Gene Expression
Gm27406	ENSMUSG00000099112	Gm27406	Gene Expression
Map3k12	ENSMUSG00000023050	Map3k12	Gene Expression
Tarbp2	ENSMUSG00000023051	Tarbp2	Gene Expression
Npff	ENSMUSG00000023052	Npff	Gene Expression
Atf7	ENSMUSG00000099083	Atf7	Gene Expression
Rpl39-ps	ENSMUSG00000036305	Rpl39-ps	Gene Expression
Gm4544	ENSMUSG00000116056	Gm4544	Gene Expression
Atp5g2	ENSMUSG00000062683	Atp5g2	Gene Expression
Calcoco1	ENSMUSG00000023055	Calcoco1	Gene Expression
Gm36560	ENSMUSG00000116500	Gm36560	Gene Expression
Hoxc12	ENSMUSG00000050328	Hoxc12	Gene Expression
Hotair	ENSMUSG00000086903	Hotair	Gene Expression
Hoxc11	ENSMUSG00000001656	Hoxc11	Gene Expression
Hoxc10	ENSMUSG00000022484	Hoxc10	Gene Expression
Hoxc5	ENSMUSG00000022485	Hoxc5	Gene Expression
Hoxc9	ENSMUSG00000036139	Hoxc9	Gene Expression
Hoxc8	ENSMUSG00000001657	Hoxc8	Gene Expression
Hoxc6	ENSMUSG00000001661	Hoxc6	Gene Expression
Hoxc4	ENSMUSG00000075394	Hoxc4	Gene Expression
Gm28876	ENSMUSG00000101356	Gm28876	Gene Expression
Gm10830	ENSMUSG00000099758	Gm10830	Gene Expression
Gm28265	ENSMUSG00000101588	Gm28265	Gene Expression
D930007P13Rik	ENSMUSG00000097003	D930007P13Rik	Gene Expression
Gm49477	ENSMUSG00000116066	Gm49477	Gene Expression
Smug1	ENSMUSG00000036061	Smug1	Gene Expression
Cbx5	ENSMUSG00000009575	Cbx5	Gene Expression
Hnrnpa1	ENSMUSG00000046434	Hnrnpa1	Gene Expression
Nfe2	ENSMUSG00000058794	Nfe2	Gene Expression
Copz1	ENSMUSG00000060992	Copz1	Gene Expression
Gpr84	ENSMUSG00000063234	Gpr84	Gene Expression
Zfp385a	ENSMUSG00000000552	Zfp385a	Gene Expression
Itga5	ENSMUSG00000000555	Itga5	Gene Expression
Gtsf1	ENSMUSG00000022487	Gtsf1	Gene Expression
Gtsf2	ENSMUSG00000053508	Gtsf2	Gene Expression
Nckap1l	ENSMUSG00000022488	Nckap1l	Gene Expression
Pde1b	ENSMUSG00000022489	Pde1b	Gene Expression
Ppp1r1a	ENSMUSG00000022490	Ppp1r1a	Gene Expression
Gm49272	ENSMUSG00000115329	Gm49272	Gene Expression
Gm49273	ENSMUSG00000115279	Gm49273	Gene Expression
Mucl1	ENSMUSG00000060311	Mucl1	Gene Expression
Mucl2	ENSMUSG00000036925	Mucl2	Gene Expression
Gm49504	ENSMUSG00000116389	Gm49504	Gene Expression
Gm49507	ENSMUSG00000115871	Gm49507	Gene Expression
Gm35974	ENSMUSG00000116455	Gm35974	Gene Expression
Gm4116	ENSMUSG00000116007	Gm4116	Gene Expression
Gm22598	ENSMUSG00000088225	Gm22598	Gene Expression
Olfr161	ENSMUSG00000051003	Olfr161	Gene Expression
Olfr162-ps1	ENSMUSG00000108646	Olfr162-ps1	Gene Expression
Mefv	ENSMUSG00000022534	Mefv	Gene Expression
Zfp263	ENSMUSG00000022529	Zfp263	Gene Expression
Gm41409	ENSMUSG00000115961	Gm41409	Gene Expression
Olfr15	ENSMUSG00000059043	Olfr15	Gene Expression
Zfp174	ENSMUSG00000054939	Zfp174	Gene Expression
Zfp597	ENSMUSG00000039789	Zfp597	Gene Expression
Gm26675	ENSMUSG00000097590	Gm26675	Gene Expression
Naa60	ENSMUSG00000005982	Naa60	Gene Expression
1700037C18Rik	ENSMUSG00000005983	1700037C18Rik	Gene Expression
Cluap1	ENSMUSG00000014232	Cluap1	Gene Expression
1700016D08Rik	ENSMUSG00000103481	1700016D08Rik	Gene Expression
Gm15538	ENSMUSG00000083579	Gm15538	Gene Expression
Gm15539	ENSMUSG00000081809	Gm15539	Gene Expression
Gm15537	ENSMUSG00000085048	Gm15537	Gene Expression
Nlrc3	ENSMUSG00000049871	Nlrc3	Gene Expression
Slx4	ENSMUSG00000039738	Slx4	Gene Expression
Gm15879	ENSMUSG00000084790	Gm15879	Gene Expression
Dnase1	ENSMUSG00000005980	Dnase1	Gene Expression
Trap1	ENSMUSG00000005981	Trap1	Gene Expression
Crebbp	ENSMUSG00000022521	Crebbp	Gene Expression
Gm37186	ENSMUSG00000103937	Gm37186	Gene Expression
Gm5766	ENSMUSG00000089645	Gm5766	Gene Expression
Adcy9	ENSMUSG00000005580	Adcy9	Gene Expression
Gm6142	ENSMUSG00000084304	Gm6142	Gene Expression
Srl	ENSMUSG00000022519	Srl	Gene Expression
Tfap4	ENSMUSG00000005718	Tfap4	Gene Expression
Glis2	ENSMUSG00000014303	Glis2	Gene Expression
Pam16	ENSMUSG00000014301	Pam16	Gene Expression
Coro7	ENSMUSG00000039637	Coro7	Gene Expression
Vasn	ENSMUSG00000039646	Vasn	Gene Expression
Dnaja3	ENSMUSG00000004069	Dnaja3	Gene Expression
Nmral1	ENSMUSG00000063445	Nmral1	Gene Expression
Hmox2	ENSMUSG00000004070	Hmox2	Gene Expression
Gm15859	ENSMUSG00000086944	Gm15859	Gene Expression
Cdip1	ENSMUSG00000004071	Cdip1	Gene Expression
Gm15835	ENSMUSG00000086464	Gm15835	Gene Expression
4930562C15Rik	ENSMUSG00000022518	4930562C15Rik	Gene Expression
Ubald1	ENSMUSG00000039568	Ubald1	Gene Expression
Mgrn1	ENSMUSG00000022517	Mgrn1	Gene Expression
Gm16861	ENSMUSG00000097397	Gm16861	Gene Expression
Nudt16l1	ENSMUSG00000022516	Nudt16l1	Gene Expression
Anks3	ENSMUSG00000022515	Anks3	Gene Expression
4930451G09Rik	ENSMUSG00000022543	4930451G09Rik	Gene Expression
Sept12	ENSMUSG00000022542	Sept12	Gene Expression
Smim22	ENSMUSG00000096215	Smim22	Gene Expression
Gm42477	ENSMUSG00000106967	Gm42477	Gene Expression
Rogdi	ENSMUSG00000022540	Rogdi	Gene Expression
Glyr1	ENSMUSG00000022536	Glyr1	Gene Expression
Ubn1	ENSMUSG00000039473	Ubn1	Gene Expression
Ppl	ENSMUSG00000039457	Ppl	Gene Expression
Sec14l5	ENSMUSG00000091712	Sec14l5	Gene Expression
Nagpa	ENSMUSG00000023143	Nagpa	Gene Expression
AU021092	ENSMUSG00000051669	AU021092	Gene Expression
Alg1	ENSMUSG00000039427	Alg1	Gene Expression
Eef2kmt	ENSMUSG00000022544	Eef2kmt	Gene Expression
Gm15983	ENSMUSG00000087168	Gm15983	Gene Expression
Rbfox1	ENSMUSG00000008658	Rbfox1	Gene Expression
1700123O21Rik	ENSMUSG00000101481	1700123O21Rik	Gene Expression
Gm49533	ENSMUSG00000115989	Gm49533	Gene Expression
Gm49534	ENSMUSG00000116450	Gm49534	Gene Expression
Tmem114	ENSMUSG00000022715	Tmem114	Gene Expression
Gm25782	ENSMUSG00000084475	Gm25782	Gene Expression
Mettl22	ENSMUSG00000039345	Mettl22	Gene Expression
Abat	ENSMUSG00000057880	Abat	Gene Expression
Gm22137	ENSMUSG00000076039	Gm22137	Gene Expression
Gm7541	ENSMUSG00000083505	Gm7541	Gene Expression
Tmem186	ENSMUSG00000043140	Tmem186	Gene Expression
Pmm2	ENSMUSG00000022711	Pmm2	Gene Expression
Carhsp1	ENSMUSG00000008393	Carhsp1	Gene Expression
Gm5767	ENSMUSG00000107252	Gm5767	Gene Expression
Usp7	ENSMUSG00000022710	Usp7	Gene Expression
Gm25805	ENSMUSG00000084737	Gm25805	Gene Expression
1810013L24Rik	ENSMUSG00000022507	1810013L24Rik	Gene Expression
Gm10247	ENSMUSG00000068674	Gm10247	Gene Expression
Gm30371	ENSMUSG00000116525	Gm30371	Gene Expression
Gm49448	ENSMUSG00000116469	Gm49448	Gene Expression
Gm18722	ENSMUSG00000116348	Gm18722	Gene Expression
Gm49451	ENSMUSG00000116123	Gm49451	Gene Expression
Grin2a	ENSMUSG00000059003	Grin2a	Gene Expression
Rpl39l	ENSMUSG00000039209	Rpl39l	Gene Expression
Gm49455	ENSMUSG00000115943	Gm49455	Gene Expression
Atf7ip2	ENSMUSG00000039200	Atf7ip2	Gene Expression
Gm49456	ENSMUSG00000116187	Gm49456	Gene Expression
Emp2	ENSMUSG00000022505	Emp2	Gene Expression
Gm1600	ENSMUSG00000116270	Gm1600	Gene Expression
Tekt5	ENSMUSG00000039179	Tekt5	Gene Expression
Nubp1	ENSMUSG00000022503	Nubp1	Gene Expression
Tvp23a	ENSMUSG00000050908	Tvp23a	Gene Expression
Ciita	ENSMUSG00000022504	Ciita	Gene Expression
Dexi	ENSMUSG00000038055	Dexi	Gene Expression
Clec16a	ENSMUSG00000068663	Clec16a	Gene Expression
Gm15558	ENSMUSG00000087384	Gm15558	Gene Expression
Socs1	ENSMUSG00000038037	Socs1	Gene Expression
Tnp2	ENSMUSG00000043050	Tnp2	Gene Expression
Prm3	ENSMUSG00000050058	Prm3	Gene Expression
Prm2	ENSMUSG00000038015	Prm2	Gene Expression
Prm1	ENSMUSG00000022501	Prm1	Gene Expression
CT010583.1	ENSMUSG00000116038	CT010583.1	Gene Expression
Gm10343	ENSMUSG00000071671	Gm10343	Gene Expression
Gm26822	ENSMUSG00000096921	Gm26822	Gene Expression
Rmi2	ENSMUSG00000037991	Rmi2	Gene Expression
CT010583.2	ENSMUSG00000117309	CT010583.2	Gene Expression
Gm21859	ENSMUSG00000095369	Gm21859	Gene Expression
Litaf	ENSMUSG00000022500	Litaf	Gene Expression
Gm4262	ENSMUSG00000097056	Gm4262	Gene Expression
Gm18724	ENSMUSG00000116274	Gm18724	Gene Expression
Snn	ENSMUSG00000037972	Snn	Gene Expression
Txndc11	ENSMUSG00000022498	Txndc11	Gene Expression
Zc3h7a	ENSMUSG00000037965	Zc3h7a	Gene Expression
Gm24145	ENSMUSG00000064565	Gm24145	Gene Expression
4930509G22Rik	ENSMUSG00000096959	4930509G22Rik	Gene Expression
Gm7638	ENSMUSG00000080790	Gm7638	Gene Expression
Rsl1d1	ENSMUSG00000005846	Rsl1d1	Gene Expression
2610020C07Rik	ENSMUSG00000097537	2610020C07Rik	Gene Expression
Gspt1	ENSMUSG00000062203	Gspt1	Gene Expression
Mir1945	ENSMUSG00000088544	Mir1945	Gene Expression
Tnfrsf17	ENSMUSG00000022496	Tnfrsf17	Gene Expression
Snx29	ENSMUSG00000071669	Snx29	Gene Expression
Gm4279	ENSMUSG00000085732	Gm4279	Gene Expression
4833415N18Rik	ENSMUSG00000115936	4833415N18Rik	Gene Expression
Cpped1	ENSMUSG00000065979	Cpped1	Gene Expression
Gm9961	ENSMUSG00000055015	Gm9961	Gene Expression
Shisa9	ENSMUSG00000022494	Shisa9	Gene Expression
4930414F18Rik	ENSMUSG00000116520	4930414F18Rik	Gene Expression
Gm38619	ENSMUSG00000116197	Gm38619	Gene Expression
Gm6327	ENSMUSG00000091416	Gm6327	Gene Expression
1700003L19Rik	ENSMUSG00000101565	1700003L19Rik	Gene Expression
Ercc4	ENSMUSG00000022545	Ercc4	Gene Expression
Mkl2	ENSMUSG00000009569	Mkl2	Gene Expression
Gm15738	ENSMUSG00000087526	Gm15738	Gene Expression
Gm32817	ENSMUSG00000109857	Gm32817	Gene Expression
2310015D24Rik	ENSMUSG00000099411	2310015D24Rik	Gene Expression
Parn	ENSMUSG00000022685	Parn	Gene Expression
Bfar	ENSMUSG00000022684	Bfar	Gene Expression
3110001I22Rik	ENSMUSG00000079737	3110001I22Rik	Gene Expression
Pla2g10	ENSMUSG00000022683	Pla2g10	Gene Expression
Pla2g10os	ENSMUSG00000086550	Pla2g10os	Gene Expression
Gm49432	ENSMUSG00000115907	Gm49432	Gene Expression
Rrn3	ENSMUSG00000022682	Rrn3	Gene Expression
Ntan1	ENSMUSG00000022681	Ntan1	Gene Expression
Pdxdc1	ENSMUSG00000022680	Pdxdc1	Gene Expression
Mpv17l	ENSMUSG00000022679	Mpv17l	Gene Expression
Gm15950	ENSMUSG00000089818	Gm15950	Gene Expression
Ifitm7	ENSMUSG00000065968	Ifitm7	Gene Expression
2900011O08Rik	ENSMUSG00000044117	2900011O08Rik	Gene Expression
Gm15807	ENSMUSG00000082277	Gm15807	Gene Expression
Gm15808	ENSMUSG00000083536	Gm15808	Gene Expression
Marf1	ENSMUSG00000060657	Marf1	Gene Expression
Nde1	ENSMUSG00000022678	Nde1	Gene Expression
Myh11	ENSMUSG00000018830	Myh11	Gene Expression
Fopnl	ENSMUSG00000022677	Fopnl	Gene Expression
Abcc1	ENSMUSG00000023088	Abcc1	Gene Expression
Gm1758	ENSMUSG00000090808	Gm1758	Gene Expression
A630010A05Rik	ENSMUSG00000075395	A630010A05Rik	Gene Expression
Snai2	ENSMUSG00000022676	Snai2	Gene Expression
Gm33696	ENSMUSG00000116324	Gm33696	Gene Expression
Efcab1	ENSMUSG00000068617	Efcab1	Gene Expression
Gm21897	ENSMUSG00000094472	Gm21897	Gene Expression
Ube2v2	ENSMUSG00000022674	Ube2v2	Gene Expression
Gm49538	ENSMUSG00000116386	Gm49538	Gene Expression
Gm7748	ENSMUSG00000116140	Gm7748	Gene Expression
Mcm4	ENSMUSG00000022673	Mcm4	Gene Expression
Prkdc	ENSMUSG00000022672	Prkdc	Gene Expression
Mzt2	ENSMUSG00000022671	Mzt2	Gene Expression
Gm20082	ENSMUSG00000116102	Gm20082	Gene Expression
Cebpd	ENSMUSG00000071637	Cebpd	Gene Expression
Spidr	ENSMUSG00000041974	Spidr	Gene Expression
Gm18334	ENSMUSG00000116385	Gm18334	Gene Expression
Pkp2	ENSMUSG00000041957	Pkp2	Gene Expression
Gm5481	ENSMUSG00000115882	Gm5481	Gene Expression
Yars2	ENSMUSG00000022792	Yars2	Gene Expression
Dnm1l	ENSMUSG00000022789	Dnm1l	Gene Expression
Gm49521	ENSMUSG00000115923	Gm49521	Gene Expression
Gm7765	ENSMUSG00000098037	Gm7765	Gene Expression
Fgd4	ENSMUSG00000022788	Fgd4	Gene Expression
Olfr19	ENSMUSG00000048101	Olfr19	Gene Expression
4933404G15Rik	ENSMUSG00000116096	4933404G15Rik	Gene Expression
Spag6l	ENSMUSG00000022783	Spag6l	Gene Expression
Rpl31-ps12	ENSMUSG00000116648	Rpl31-ps12	Gene Expression
AC165958.1	ENSMUSG00000116676	AC165958.1	Gene Expression
Vpreb1	ENSMUSG00000059305	Vpreb1	Gene Expression
Top3b	ENSMUSG00000022779	Top3b	Gene Expression
Ppm1f	ENSMUSG00000026181	Ppm1f	Gene Expression
AC166832.2	ENSMUSG00000116703	AC166832.2	Gene Expression
Mapk1	ENSMUSG00000063358	Mapk1	Gene Expression
1700056N10Rik	ENSMUSG00000084792	1700056N10Rik	Gene Expression
Ypel1	ENSMUSG00000022773	Ypel1	Gene Expression
Gm9974	ENSMUSG00000055497	Gm9974	Gene Expression
